row_id,num_sold
70128,508.6204713999497
70129,405.3276443939734
70130,331.1021004794489
70131,547.7209687535055
70132,176.87564687519168
70133,142.40831916356433
70134,115.99561868207843
70135,195.18656626745403
70136,472.44582011448847
70137,376.981799882652
70138,309.6334907978517
70139,500.15156861932564
70140,165.9734683980089
70141,132.83790297478222
70142,109.71484737348084
70143,176.29841193304327
70144,516.0100814512382
70145,430.83878627809656
70146,340.1849923035803
70147,575.1219377962161
70148,185.17407242077775
70149,154.18456473153717
70150,127.23665166899048
70151,205.72712269686437
70152,442.87496138190687
70153,348.3588135301911
70154,290.2587126574381
70155,476.713175649847
70156,151.46937842615824
70157,119.74299509685414
70158,100.93314012603331
70159,165.2572627424808
70160,318.7455892378399
70161,257.1463151688386
70162,192.5533700340048
70163,312.71354474680004
70164,98.80537563568905
70165,80.64938256403819
70166,61.58333734557149
70167,102.84556396528913
70168,395.97936735172624
70169,315.60036309281486
70170,255.19387972483287
70171,427.2915150327142
70172,133.23099765384922
70173,108.01782348408122
70174,89.07038985478573
70175,145.21395997254206
70176,509.62083013747116
70177,400.92367031286824
70178,335.5928616173229
70179,557.7039719657728
70180,178.6807212126395
70181,143.40944559020235
70182,117.02269800185442
70183,197.29306062881017
70184,507.6629945663696
70185,402.90658502204536
70186,339.68849650985726
70187,552.765271030016
70188,180.51186297010122
70189,144.98567381517103
70190,119.70830525656265
70191,195.46497001378276
70192,531.151654018886
70193,419.4296626400002
70194,338.6137776724752
70195,576.2420404933432
70196,180.54812566352302
70197,143.60261919639203
70198,119.20921335638677
70199,197.4926911850365
70200,517.3517718049058
70201,409.07205515908885
70202,347.93477423556817
70203,567.8154723650775
70204,181.7751336029768
70205,145.9379924912406
70206,121.88362809869713
70207,199.96296997468465
70208,536.7831925701339
70209,435.2623187562785
70210,361.4880537726757
70211,573.5200792964831
70212,185.5839107484896
70213,153.21407829998367
70214,124.06040227749705
70215,204.22241613245626
70216,512.7241112413382
70217,408.2221782392367
70218,331.10579015112694
70219,551.0805422907592
70220,176.35392924353778
70221,145.65860264720544
70222,120.45381752045478
70223,193.1974200919009
70224,528.6365778226834
70225,411.3820097570517
70226,353.78599733448834
70227,562.1163474546163
70228,175.9397731098872
70229,139.31626378741655
70230,116.44894420252163
70231,192.25197068264146
70232,533.0574852922815
70233,415.0333770130511
70234,350.9941610548077
70235,563.5278356194904
70236,178.67390170394225
70237,140.98556283634815
70238,117.8443060026686
70239,192.34234456334997
70240,526.5144015421519
70241,410.2467896973156
70242,342.3105318216732
70243,555.6792947857746
70244,177.5780288841556
70245,139.15895096954648
70246,117.5507722300313
70247,191.66511739344026
70248,534.2398885607256
70249,418.78135847085497
70250,360.83611688355296
70251,573.6147810529912
70252,180.14646644035548
70253,142.7884544851406
70254,121.18040200260458
70255,197.09335307278937
70256,532.8518567569414
70257,424.0328709038464
70258,356.81427043661853
70259,563.8113433949977
70260,178.74138575283723
70261,144.31080058084774
70262,118.23660689576832
70263,195.86687350337888
70264,533.1062614070393
70265,419.04706682973614
70266,350.7971944923517
70267,561.415354239832
70268,177.85239232513797
70269,142.16492285026996
70270,120.25849059392252
70271,195.44858019034137
70272,426.71263047161153
70273,329.8377018271414
70274,276.13756528630466
70275,462.13329358841594
70276,145.2355984402384
70277,113.91455447783102
70278,96.75816988798972
70279,158.7790201612204
70280,428.042523562566
70281,332.719777700146
70282,278.7083374773388
70283,461.8259456019083
70284,145.1878825677739
70285,114.74990061003837
70286,97.01934804491162
70287,159.029434775332
70288,441.5366755675558
70289,345.50726831904865
70290,288.82041243128174
70291,476.3982186342879
70292,147.79816913010265
70293,116.08746983149425
70294,98.00083984821535
70295,159.9816475345414
70296,430.0121788587652
70297,332.4663148544623
70298,283.707438885982
70299,467.8069801884509
70300,146.44937273379585
70301,114.53996764635356
70302,98.02641904461407
70303,161.81060964637734
70304,411.22690316165546
70305,319.46619666835574
70306,269.4332238213092
70307,452.00827825814486
70308,143.4942743222717
70309,112.37145961702839
70310,94.92454858704865
70311,154.74802494953877
70312,420.52549618746366
70313,329.953900644992
70314,275.3163547210802
70315,456.9655753823174
70316,145.77295175502013
70317,116.13439233145455
70318,97.56291621836884
70319,159.36266298196128
70320,428.7424509612601
70321,331.4639296996286
70322,278.423908582388
70323,461.1135087447201
70324,145.87866196280532
70325,114.46141437095065
70326,97.6909848003855
70327,157.27055158253256
70328,430.0192493510975
70329,334.5590131503967
70330,280.60715156255844
70331,461.1941211598195
70332,145.6500784499845
70333,115.25033110661164
70334,97.61442135308079
70335,157.50179544367163
70336,432.9165166273111
70337,338.2858661577726
70338,283.6308442702093
70339,463.9937622061424
70340,147.27377850224326
70341,115.58091493946276
70342,98.02341388793246
70343,157.23434580597714
70344,431.4093800187495
70345,334.8451536835466
70346,286.7472556350111
70347,466.62003880822743
70348,147.53167473093384
70349,115.39285095212604
70350,99.24537265157291
70351,160.18953317305107
70352,411.7263029134634
70353,319.8637828685097
70354,270.7344789861536
70355,449.8176770945262
70356,143.766533227479
70357,112.6203380852761
70358,95.63133160516281
70359,153.05992615177834
70360,422.0218077028349
70361,331.4954728534203
70362,277.5331315529218
70363,456.5432936315285
70364,146.7139734717581
70365,117.0741890705012
70366,98.84713326234797
70367,158.82858890571546
70368,437.1599035446549
70369,331.4754049867571
70370,280.8829582969669
70371,458.24457564538216
70372,149.40288329738024
70373,114.72499380731225
70374,98.36611525921009
70375,158.1318704357505
70376,430.3133061035762
70377,332.95620451128923
70378,283.7201190579271
70379,455.6950705769259
70380,146.0514942921614
70381,114.85643425872608
70382,98.59363996234897
70383,157.42265983845317
70384,437.95127465030487
70385,338.7046186592032
70386,285.829293950032
70387,458.40442919355587
70388,149.33175287588966
70389,115.79270343382402
70390,98.78205545345097
70391,156.8677215067977
70392,438.3357252074959
70393,336.20437390431414
70394,290.07909641792685
70395,463.575217745258
70396,150.15400409882795
70397,116.18257248983952
70398,100.63911711435418
70399,161.1479824404459
70400,419.69229006381863
70401,323.82627525062173
70402,275.7098318658076
70403,443.2338918740888
70404,146.93336752504476
70405,114.20898428344776
70406,97.47409275549293
70407,155.59698342284327
70408,433.2483815954815
70409,334.80298661925553
70410,282.851099267723
70411,461.5622250301656
70412,149.49302428371112
70413,118.15553045548452
70414,99.61907227074974
70415,162.53869866190814
70416,423.7928868270062
70417,325.0276374245946
70418,280.39298572044197
70419,440.26423769612984
70420,144.09149680131128
70421,112.48702304820378
70422,97.6911620160311
70423,155.4490676828724
70424,419.2426032379715
70425,324.76663677257784
70426,279.87612054399233
70427,435.41382275562216
70428,142.10669008312334
70429,111.9546090960697
70430,97.22723194124723
70431,153.79305441042828
70432,424.71322917449913
70433,327.9733313047849
70434,280.1026870697639
70435,438.38724711431246
70436,144.0793477087627
70437,111.8734925566489
70438,96.65423610484639
70439,153.36055930309288
70440,429.8797689047201
70441,332.12227210503374
70442,288.72907297265147
70443,446.7849152714336
70444,146.95745624823752
70445,115.04377333568848
70446,100.3910010036013
70447,159.15879166625717
70448,415.8867356543942
70449,323.6266974787371
70450,276.83070137797097
70451,439.0697828425848
70452,145.71168572334665
70453,114.48243518218638
70454,98.13463977501547
70455,155.04015247518026
70456,425.1863728784374
70457,328.34833107548775
70458,282.6018253152761
70459,443.45168317162984
70460,146.25623639751709
70461,115.91247500958733
70462,99.71352449305542
70463,159.79388870280684
70464,428.66103534328033
70465,326.09359563324927
70466,279.12843606130934
70467,463.3341441120448
70468,146.12917984754552
70469,114.63166353524642
70470,96.8010696531672
70471,159.52114026242793
70472,421.50885853252487
70473,327.0986826996401
70474,281.7893621970051
70475,461.92123799629167
70476,145.90799201962892
70477,115.90420660034412
70478,97.41291676827949
70479,159.06955390485075
70480,429.28423071337727
70481,329.44262658904154
70482,281.2334317782902
70483,463.6381183066751
70484,147.97448922068867
70485,115.80066193473684
70486,96.85155131881848
70487,158.50953113049576
70488,444.2730673135271
70489,342.09458683212114
70490,295.4568913131035
70491,482.9870037646603
70492,154.89803525003342
70493,122.84259829666104
70494,102.82721668819318
70495,168.77122038613192
70496,442.04514760608055
70497,339.4719452761627
70498,290.82844049898324
70499,468.45746319113346
70500,150.1362624904255
70501,119.39575569210874
70502,101.55720652693691
70503,162.64140416121563
70504,445.1994459254814
70505,340.5676722612234
70506,292.2733098252463
70507,483.59306924971133
70508,154.16145767812918
70509,123.01543282157002
70510,101.85940426490497
70511,168.84606843011173
70512,456.9802061650879
70513,341.085755827517
70514,297.7239041593738
70515,493.29334646456755
70516,157.29032772180332
70517,121.67811651029247
70518,101.46901062916972
70519,167.59010785756118
70520,452.05981751593123
70521,343.7603591494069
70522,299.8973642759805
70523,492.16181258620514
70524,157.25021648058598
70525,122.79678258023296
70526,101.60861024443696
70527,166.73975515127697
70528,462.10388083958895
70529,348.37712616999005
70530,301.17095010211455
70531,498.6932787276447
70532,157.56978568291743
70533,121.51573584338405
70534,101.87710914224684
70535,167.29019381424644
70536,494.1837599731284
70537,373.7391871283945
70538,327.4683077094302
70539,534.4026444068676
70540,173.1913929328197
70541,135.4278336738792
70542,111.84959227777404
70543,183.36696707901535
70544,490.2132432249304
70545,376.96602774268274
70546,318.6572045544525
70547,516.1798100362103
70548,168.62220850681186
70549,134.8482222958828
70550,109.13239104250519
70551,179.44805445022982
70552,496.2485914500946
70553,379.5759270063056
70554,326.76687262696527
70555,537.7599256560725
70556,169.8608756934112
70557,136.20780920430073
70558,111.71286656004233
70559,183.53388083910613
70560,477.36786069966774
70561,357.3929229883014
70562,312.404242783163
70563,510.2828565192001
70564,164.49960329657284
70565,127.27722617100505
70566,106.88481303244464
70567,175.24080669465457
70568,467.0577358143606
70569,356.7674150264394
70570,311.4935373149492
70571,503.59166978965686
70572,162.7850041296057
70573,127.3730819756469
70574,106.06220180071156
70575,172.58323260991108
70576,476.0449808785461
70577,361.1285749259162
70578,311.18487298548496
70579,508.06166550939884
70580,164.5842900010587
70581,127.50810653881231
70582,106.19806267945376
70583,174.40333054261933
70584,516.5874406695889
70585,391.8358377200062
70586,344.30951570234004
70587,553.7194164124198
70588,181.24440310071714
70589,141.36694248534548
70590,117.81403256089342
70591,191.64819114561885
70592,507.46244480363805
70593,391.84915979019695
70594,330.6844680049037
70595,536.3379148127076
70596,175.34985718064166
70597,140.40194987748015
70598,114.07226675092897
70599,186.67821067827327
70600,510.81350233470533
70601,392.7441438238975
70602,337.93882842659707
70603,549.8422428698086
70604,177.33896385279633
70605,140.5992725688879
70606,117.31556421424753
70607,190.9114243713413
70608,387.31963329555555
70609,286.0045248902519
70610,246.33276794665153
70611,407.0946618079947
70612,134.59055956830332
70613,100.22946982354341
70614,86.15840195698831
70615,141.77154400280497
70616,383.81697152039305
70617,287.5051888030672
70618,247.26305678755506
70619,403.512551288203
70620,133.40006121596363
70621,100.7086328461805
70622,85.82763647881782
70623,141.60802883217744
70624,391.9861131611699
70625,292.6659190745436
70626,249.19559787826506
70627,411.74972977437244
70628,136.73861912225584
70629,101.72375472296636
70630,85.97951281715078
70631,143.1867561793121
70632,425.5464688755397
70633,315.0901188015277
70634,274.1733796014249
70635,443.79372240163445
70636,148.31538571419415
70637,110.52495690122184
70638,94.45792371158686
70639,156.10448076851063
70640,417.8481688292001
70641,313.897843111701
70642,268.60664757214596
70643,436.9725158878965
70644,146.27832010004124
70645,110.31291592865148
70646,93.96336639370196
70647,152.21786761778034
70648,418.6471341532464
70649,312.664703953867
70650,268.74834912194103
70651,440.4935277390158
70652,148.28148431569892
70653,112.9612635800449
70654,94.90744958654389
70655,157.07527746481188
70656,390.52750439184763
70657,287.8483309569334
70658,247.59974245532075
70659,408.26617737004244
70660,135.34018258713544
70661,99.77803863756515
70662,86.28801807404255
70663,142.4240086665651
70664,385.0034853513555
70665,288.0760055798078
70666,246.91813665833973
70667,403.0509661318101
70668,133.76226879696998
70669,100.13273859554897
70670,85.66092977962153
70671,141.44002437317155
70672,392.84540497141705
70673,293.79170654159196
70674,249.6570676000768
70675,412.4474801925388
70676,137.1794721612565
70677,100.84302824538824
70678,86.21713579301684
70679,143.62127027064545
70680,423.8067190442881
70681,312.97489474988134
70682,271.9912860947493
70683,442.5070385729345
70684,147.8727447822081
70685,109.0421106542421
70686,93.73852168478246
70687,155.9154112588567
70688,417.4609185106475
70689,310.78247987930627
70690,266.2231292801997
70691,435.07787386049625
70692,146.2755677702263
70693,108.30809786436535
70694,93.07644429935445
70695,151.6557420769367
70696,414.1739162734588
70697,309.2159440591951
70698,262.8831235385635
70699,436.77027100851615
70700,146.89371819979175
70701,110.97097421793619
70702,92.78225591943061
70703,155.41008357726673
70704,391.17755714476203
70705,285.88400557457965
70706,247.53474819555376
70707,408.0772216688653
70708,133.42715630916666
70709,98.53322868024918
70710,84.97271960724485
70711,139.73616364011124
70712,387.9681746801996
70713,286.5665824597063
70714,247.31239329203538
70715,405.9671655887271
70716,133.08830957764394
70717,99.2027360878689
70718,84.57683687327817
70719,140.03317975827758
70720,392.32235373318383
70721,288.9501589846067
70722,247.81635848887885
70723,410.00447850501814
70724,134.20610984950707
70725,98.51648114182898
70726,83.83448260104744
70727,141.05529737565564
70728,412.4971536877845
70729,302.24522987585186
70730,264.01564019428565
70731,429.9260412979736
70732,140.6773991952889
70733,103.74453876138185
70734,88.86852994304621
70735,147.53206902983024
70736,408.24287435424753
70737,301.6794029732345
70738,258.879523322787
70739,422.93963699967327
70740,140.97665310250773
70741,104.58969523172794
70742,89.22155568692887
70743,144.8731609135564
70744,405.6128742954487
70745,299.6119745486858
70746,255.919762566839
70747,425.59309365919717
70748,139.66185111884585
70749,105.28903295416504
70750,89.24805627125298
70751,146.55835830247065
70752,390.31615156615294
70753,282.9781391447619
70754,247.70809297096406
70755,406.11675543571243
70756,133.60957811668538
70757,98.18129625455927
70758,85.72856794976218
70759,140.00327374281187
70760,389.7199221109779
70761,284.81615724527006
70762,248.9332782419585
70763,403.5580058448833
70764,133.4141990093127
70765,98.62315026493994
70766,85.29675480225367
70767,139.17904715631656
70768,395.66499832428497
70769,289.2632952534014
70770,250.4559970687037
70771,410.5561912889076
70772,135.03059040906442
70773,98.28870311930262
70774,84.52964103800083
70775,140.75148033953352
70776,404.4452242367036
70777,295.5745717660563
70778,260.3265624188854
70779,419.2701047980204
70780,138.1385103437903
70781,102.01230728821454
70782,88.20326614087604
70783,144.48107448240557
70784,402.2627181407342
70785,294.8736243322567
70786,255.95534449749047
70787,413.7166895839615
70788,139.0935150203458
70789,102.63736967157027
70790,88.74814399771503
70791,142.24031368264346
70792,398.55437887249917
70793,291.7600603372078
70794,251.71352865387988
70795,415.0155559973979
70796,137.32883630337773
70797,102.93979878311444
70798,88.21085055672648
70799,143.35832098421722
70800,415.3679897482362
70801,301.1270805946782
70802,261.4113930123997
70803,431.2209474144979
70804,141.757734814539
70805,103.18536031639597
70806,89.96905448044016
70807,149.66677274548164
70808,411.3553801181337
70809,302.3740409082893
70810,262.87195263030515
70811,427.43255663975
70812,142.3296990195001
70813,104.30982423310019
70814,90.32668847936344
70815,147.5890202610308
70816,418.17998011613554
70817,305.4939821494693
70818,264.1303264410242
70819,431.91649999029346
70820,143.78867058530466
70821,103.82830716601563
70822,89.87274852819283
70823,148.67309652482726
70824,423.2290684312973
70825,309.2493680056775
70826,270.86856748562354
70827,436.5474429428674
70828,145.49787606998646
70829,106.58753386320379
70830,92.28095111963975
70831,150.8783571120198
70832,422.8539933267781
70833,307.20287082571224
70834,265.90070569030644
70835,430.7991480820116
70836,144.74232608941776
70837,106.12306154562715
70838,92.08679065591956
70839,149.3471931185681
70840,418.1834363734581
70841,304.8846183422203
70842,262.9417983579893
70843,434.17827281419227
70844,144.70655765321956
70845,107.32239666356102
70846,92.63170291549602
70847,150.43480088688347
70848,453.9233227385101
70849,324.99015046386694
70850,285.64455988461594
70851,471.0799062730663
70852,156.58511458160245
70853,112.29404880181237
70854,98.94800380463006
70855,163.7714952354072
70856,448.9515155505409
70857,327.27249957091334
70858,287.53990050874745
70859,469.42367515239107
70860,156.49511792648616
70861,113.54340817415255
70862,99.14069150331099
70863,162.42226824070192
70864,456.4112068534231
70865,329.2697763120653
70866,289.1965836495266
70867,471.2563828595431
70868,156.07876300373042
70869,111.05264835023982
70870,99.23287763636549
70871,162.72189315396287
70872,458.99258154243114
70873,331.3672800924838
70874,293.6937420446602
70875,474.415626754753
70876,159.1730717307197
70877,114.76526313568144
70878,100.48957131868555
70879,163.88991583799177
70880,459.79295353849614
70881,336.71535077695717
70882,287.0534834761317
70883,468.91020896850813
70884,158.38579878994892
70885,116.74100531626405
70886,99.8038522218938
70887,164.18693877355682
70888,450.0772074869041
70889,330.1986854152982
70890,284.0481370200213
70891,468.72021542273524
70892,154.68432075299313
70893,115.01476766298381
70894,100.45981031765297
70895,162.2812848696293
70896,474.22742680966974
70897,338.6673678907557
70898,298.58274317765347
70899,493.2337648392485
70900,163.9433512376798
70901,116.8608085891612
70902,103.80201342820422
70903,171.23145734278273
70904,468.92443914353794
70905,341.43897745635604
70906,299.8264294135332
70907,489.69949598960744
70908,164.71676294191448
70909,119.24079265901555
70910,104.53923779636507
70911,170.36803996064535
70912,471.22005369560543
70913,340.1986912470596
70914,297.6276157226612
70915,485.9299998721559
70916,163.69609197420266
70917,116.53358892405831
70918,103.29980132536085
70919,170.0772778878266
70920,477.58535351077825
70921,343.4739617258057
70922,304.7956366004927
70923,493.5222779116104
70924,165.7804517277965
70925,118.89512864665954
70926,104.73280480978575
70927,170.35799033744092
70928,475.31734661078156
70929,347.48559367868563
70930,295.5277233294333
70931,484.51159166834145
70932,164.85454786083307
70933,121.15817076968233
70934,103.76559992155488
70935,170.5449078785254
70936,467.4059843520621
70937,342.71388481210096
70938,294.1042452520812
70939,487.67557911103165
70940,162.3549477932611
70941,118.90807006443328
70942,105.32829826438754
70943,169.30697352254703
70944,395.1300703472786
70945,280.52179000795206
70946,245.63294453972313
70947,404.65291391277975
70948,135.38313757170386
70949,97.18160383209053
70950,85.13175040670197
70951,139.61262173353043
70952,394.03392153547867
70953,285.37312948121166
70954,248.26056941345163
70955,405.61042830099495
70956,135.06026692254716
70957,99.04619256888549
70958,85.2911333493243
70959,140.27372063584698
70960,400.1854805299882
70961,288.44914973657706
70962,250.00812172716041
70963,409.06331392233517
70964,136.9674473063858
70965,98.35997332158324
70966,84.79950807810772
70967,140.6728174749211
70968,403.1077694391389
70969,287.24285724306174
70970,252.304299161771
70971,409.42269639918595
70972,137.40096898593438
70973,98.78005187999645
70974,85.86158480979475
70975,140.66889573150803
70976,399.28259421814596
70977,287.8627207862584
70978,249.28200775233478
70979,405.3925012088391
70980,137.96343942281828
70981,100.27423533928697
70982,86.4426740595539
70983,139.31972652926473
70984,392.8998499808988
70985,282.7048744045624
70986,243.99989284225612
70987,403.5679029388116
70988,135.40114742862806
70989,99.58042450557437
70990,85.50864828849197
70991,139.242728451372
70992,394.71122639490545
70993,280.17523875129825
70994,245.3412925992493
70995,404.3423382103308
70996,135.23587273940478
70997,97.04068619232838
70998,85.02755548420583
70999,139.50473404246873
71000,393.4414685356883
71001,285.01494640924216
71002,247.93053819137393
71003,405.29176050117815
71004,134.83185372261676
71005,98.89114881254713
71006,85.16517878882726
71007,140.14997556775268
71008,400.6122236269737
71009,288.4601275343647
71010,249.79279466402215
71011,409.3588340669444
71012,137.1346758650243
71013,98.34713483987379
71014,84.71239151062511
71015,140.7840516263908
71016,402.6688465232625
71017,286.9573469475816
71018,252.10573328934953
71019,409.26826087013734
71020,137.29282777337693
71021,98.71343899152117
71022,85.82585668534392
71023,140.67158963216536
71024,398.72572266461043
71025,287.53417834390837
71026,249.00130285686896
71027,405.12161768951137
71028,137.73514705570238
71029,100.12167703605749
71030,86.32754311036071
71031,139.2050590319243
71032,392.1995963773928
71033,282.3510652988906
71034,243.71195414156838
71035,403.4146900364451
71036,135.09536166201508
71037,99.39942742383246
71038,85.37382660665517
71039,139.1379150123603
71040,393.68992565922775
71041,280.09384064497857
71042,245.94438654280123
71043,405.05972717831423
71044,134.91736341847871
71045,97.16311127282648
71046,85.22187504406938
71047,139.9110336355776
71048,396.6916365443401
71049,284.3098583387001
71050,247.86277657033844
71051,404.9557080195251
71052,136.12734643006394
71053,98.6895158517091
